htype,region,Project Type,Bedroom(s),Bathroom(s),Swimming Pool,Parking,Toilet(s),Construction Year,Garage,Air-con,Beachfront,Interior Surface New,Land Surface New,Access for Disabled People,Access to rooftop,Air Conditioning,Alarm System,Automated Garage,Balcony,Basement,Carport,Centralized Ventilation System,Close to Bus Stop,Close to Golf Course,Close to Hospital,Close to School,Close to Shops,Cooking Service,Dressing,Electric Generator,Energy Efficiency - High,Fenced,Fire Alarm System,Fireplace,Fitness Room,Freehold Land,Furnished,Garden,Guarded Parking,House Cleaning,Indoor Spa,Internet/Wi-Fi,Laundry Room,Lift,Located in a private morcellement,Located in a residential complex,Located in a senior residence,Mountain View,Office,Recently Refurbished,River View,Sea Access,Sea View,Secured Parking,Security Bars,Sewage System,Solar Panels,Solar Water Heater,Soundproof,TV Room,Tennis Court,Veranda,Watchman,Water Heater,Water Tank,Yard,price,region_main
villa,Tamarin,RES,3,3.0,Private Pool,Yes,0.0,2016.0,no,0.0,no,243.0,1000.0,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,35700000.0,West
villa,Dagotière,none,2,1.0,no,no,1.0,2016.0,no,0.0,no,278.7,253.3,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,3200000.0,Center
villa,Floréal,none,5,3.0,no,Yes,3.0,2016.0,yes,0.0,no,464.5,646.0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,yes,no,no,yes,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,12000000.0,Center
villa,Grand Gaube,none,5,3.0,Common Pool,no,3.0,1999.0,no,0.0,no,200.0,520.0,no,no,yes,no,no,no,no,no,no,yes,no,yes,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,yes,no,yes,yes,no,9500000.0,North
villa,Cap Malheureux,none,5,3.0,Private Pool,Yes,3.0,2021.0,no,0.0,no,223.0,296.4,no,no,no,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,6800000.0,North
villa,Grand Gaube,PDS,4,4.0,Private Pool,no,5.0,2019.0,no,0.0,no,307.3,1135.0,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,75330000.0,North
villa,Tamarin,none,4,4.0,Private Pool,Yes,4.0,2016.0,no,4.0,no,305.0,433.0,no,no,yes,yes,no,yes,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,yes,yes,no,18500000.0,West
villa,La Gaulette,none,4,3.0,no,no,3.0,2016.0,no,0.0,no,266.0,418.8,no,no,no,no,no,yes,yes,no,no,yes,no,no,yes,yes,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,5000000.0,West
villa,Pointe aux Sables,none,3,2.0,Private Pool,Yes,0.0,2010.0,no,0.0,no,278.7,440.8,no,no,yes,yes,no,no,no,no,no,yes,no,no,yes,yes,no,no,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,yes,no,no,yes,no,yes,no,yes,no,yes,yes,yes,8000000.0,West
villa,Petit Raffray,none,5,2.0,no,Yes,2.0,2016.0,yes,2.0,no,278.7,422.1,no,no,no,no,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,yes,no,yes,yes,no,3900000.0,North
villa,Black River,none,4,4.0,Private Pool,Yes,0.0,2016.0,no,0.0,no,330.0,635.0,no,no,yes,no,no,yes,yes,yes,no,no,no,no,yes,yes,no,yes,yes,no,yes,no,no,no,yes,no,yes,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,25000000.0,West
villa,Rose Hill,none,5,3.0,no,no,4.0,1970.0,no,2.0,no,278.7,2424.0,no,no,yes,yes,no,no,no,no,no,yes,no,yes,yes,yes,no,yes,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,yes,yes,yes,25000000.0,Center
villa,New Grove,none,7,2.0,no,Yes,3.0,1995.0,yes,0.0,no,371.6,1815.0,no,no,no,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,yes,no,yes,no,no,yes,yes,8400000.0,South
villa,Trou aux Biches,PDS,3,2.0,Private Pool,Yes,2.0,2016.0,no,3.0,no,151.0,675.4,no,no,yes,yes,no,yes,no,no,no,yes,no,yes,no,yes,no,yes,yes,no,yes,no,no,no,yes,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,no,yes,yes,no,yes,no,yes,no,yes,yes,yes,22050000.0,North
villa,St Antoine,none,3,3.0,Private Pool,Yes,0.0,2016.0,no,0.0,no,223.0,505.0,no,no,yes,yes,no,no,no,no,no,yes,no,yes,yes,yes,no,yes,no,no,yes,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,10800000.0,North
villa,Bain Boeuf,none,4,1.0,no,no,1.0,2000.0,yes,0.0,no,150.0,380.0,no,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,yes,no,no,8000000.0,North
villa,Beau Champ,IRS,3,3.0,Private Pool,no,0.0,2016.0,no,0.0,no,201.0,1500.0,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,92742027.0,East
villa,Tamarin,PDS,3,3.0,Private Pool,Yes,0.0,2019.0,no,0.0,no,318.0,685.0,no,no,yes,no,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,yes,yes,no,no,no,yes,no,yes,no,no,38920500.0,West
villa,Grand Gaube,none,5,3.0,Private Pool,Yes,3.0,1990.0,no,0.0,no,325.0,845.0,no,no,yes,no,no,no,no,yes,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,yes,no,no,yes,yes,no,yes,no,no,13500000.0,North
villa,Beau Bassin,none,4,2.0,no,Yes,2.0,2016.0,yes,0.0,no,250.0,380.0,no,no,no,no,no,no,no,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,8000000.0,Center
villa,Cap Malheureux,PDS,2,2.0,Private Pool,no,2.0,2016.0,no,0.0,no,156.0,373.0,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,24200313.0,North
villa,Flic en Flac,none,5,2.0,Private Pool,no,0.0,2016.0,no,0.0,no,380.0,816.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,13500000.0,West
villa,Black River,RES,4,4.0,Private Pool,no,0.0,2016.0,yes,0.0,no,423.0,890.0,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,yes,yes,yes,no,no,75904000.0,West
villa,Cap Malheureux,PDS,4,3.0,Private Pool,no,3.0,2016.0,no,0.0,no,285.0,935.0,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,51840069.0,North
villa,Cap Malheureux,PDS,2,2.0,Private Pool,no,2.0,2016.0,no,0.0,no,208.0,549.0,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,40437265.0,North
villa,Cap Malheureux,PDS,3,3.0,Private Pool,no,4.0,2016.0,no,0.0,no,300.0,610.0,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,62052069.0,North
villa,Cap Malheureux,PDS,3,3.0,Private Pool,no,3.0,2016.0,no,0.0,no,243.0,678.0,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,43401000.0,North
villa,Cap Malheureux,PDS,4,4.0,Private Pool,no,5.0,2016.0,no,0.0,no,505.0,667.0,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,106729569.0,North
villa,Cap Malheureux,PDS,3,3.0,Private Pool,no,3.0,2016.0,no,0.0,no,188.0,475.0,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,29598844.0,North
villa,Tamarin,none,4,3.0,Private Pool,no,0.0,2006.0,yes,0.0,no,380.0,1310.0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,17500000.0,West
villa,Trou aux Biches,none,6,2.0,Private Pool,Yes,2.0,1990.0,yes,0.0,no,390.2,710.6,yes,no,yes,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,yes,no,yes,no,no,no,yes,yes,yes,no,no,no,yes,yes,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,yes,no,yes,no,yes,no,yes,yes,yes,9500000.0,North
villa,Tamarin,IRS,4,4.0,Private Pool,no,0.0,2016.0,no,0.0,no,615.0,3200.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,78717500.0,West
villa,Calodyne,none,3,2.0,Private Pool,Yes,0.0,2016.0,no,0.0,no,200.0,675.0,no,no,yes,yes,no,no,no,no,no,yes,no,yes,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,yes,no,yes,yes,no,13500000.0,North
villa,Rose Hill,none,3,1.0,no,no,0.0,2016.0,no,0.0,no,278.7,325.0,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,6000000.0,Center
villa,Goodlands,none,3,3.0,Private Pool,Yes,3.0,2021.0,no,3.0,no,330.0,418.0,no,no,yes,yes,yes,yes,no,no,no,yes,no,yes,yes,yes,no,yes,no,no,yes,no,no,no,yes,yes,yes,no,no,no,yes,yes,no,yes,yes,no,no,yes,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,yes,no,no,18000000.0,North
villa,Grand Bay,none,3,3.0,Private Pool,Yes,4.0,2021.0,yes,3.0,no,205.0,675.4,no,no,yes,yes,no,no,no,no,no,yes,yes,no,yes,yes,no,yes,no,no,yes,no,no,no,yes,no,yes,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,yes,no,yes,yes,yes,8800000.0,North
villa,Petite Rivière Noire,PDS,4,4.0,Private Pool,Yes,5.0,2016.0,no,0.0,no,341.0,1000.0,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,yes,yes,no,yes,no,50262436.0,West
villa,Mont Mascal,RES,4,4.0,Private Pool,no,0.0,2016.0,yes,0.0,no,314.0,675.4,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,37665000.0,North
villa,Albion,none,4,3.0,no,Yes,3.0,2016.0,yes,0.0,no,192.0,500.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,7500000.0,West
villa,Albion,none,3,2.0,no,Yes,3.0,2016.0,no,0.0,no,140.0,200.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,5200000.0,West
villa,Grand Bay,Residential Project,3,3.0,Private Pool,no,4.0,2016.0,no,0.0,no,321.2,675.4,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,yes,no,no,10200000.0,North
villa,Grand Bay,RES,3,3.0,Private Pool,no,0.0,2016.0,yes,0.0,no,236.0,700.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,40000000.0,North
villa,Flic en Flac,none,3,2.0,Private Pool,Yes,3.0,2018.0,no,0.0,no,150.0,310.0,no,yes,no,no,no,yes,no,yes,no,no,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,no,yes,no,yes,yes,no,yes,no,no,no,no,yes,no,11500000.0,West
villa,Bel Ombre,IRS,3,2.0,Private Pool,no,0.0,2016.0,yes,0.0,no,278.7,675.4,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,52634350.0,South
villa,Mon Choisy,IRS,4,4.0,Private Pool,Yes,0.0,2016.0,no,0.0,no,323.0,750.0,no,no,yes,no,yes,yes,no,no,no,yes,yes,no,no,yes,no,yes,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,70000000.0,North
villa,Balaclava,none,3,3.0,Private Pool,Yes,3.0,2016.0,no,0.0,no,278.0,675.4,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,yes,no,yes,yes,yes,yes,no,32000000.0,North
villa,Goodlands,none,3,4.0,no,Yes,0.0,2018.0,yes,4.0,no,300.0,700.0,no,no,yes,yes,yes,yes,no,no,no,yes,no,yes,yes,yes,no,yes,no,no,yes,no,no,no,yes,yes,yes,yes,no,no,yes,yes,no,yes,yes,no,no,yes,no,no,no,no,yes,yes,no,no,no,no,no,no,yes,yes,no,yes,no,20000000.0,North
villa,St Antoine,none,4,2.0,Private Pool,Yes,2.0,2007.0,no,4.0,no,278.7,886.0,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,14500000.0,North
villa,Pointe aux Canonniers,none,4,3.0,Common Pool,no,4.0,2016.0,no,5.0,no,400.0,500.0,no,no,yes,no,no,yes,no,yes,no,no,yes,yes,yes,yes,no,yes,no,no,yes,no,no,no,yes,yes,yes,no,no,no,yes,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,13700000.0,North
villa,Grand Bay,Residential Project,3,3.0,Private Pool,no,4.0,2020.0,yes,3.0,no,134.7,506.5,yes,no,yes,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,yes,no,no,yes,no,no,no,yes,no,yes,yes,no,9500000.0,North
villa,Black River,none,5,2.0,Private Pool,no,0.0,2016.0,yes,0.0,no,545.0,1600.0,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,33000000.0,West
villa,Albion,PDS,4,4.0,Private Pool,Yes,5.0,2016.0,yes,0.0,no,358.0,1800.0,no,no,yes,no,no,no,no,yes,no,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,yes,no,no,yes,42550000.0,West
villa,Pointe aux Sables,none,4,4.0,Private Pool,Yes,6.0,2016.0,yes,0.0,no,337.6,552.0,yes,yes,no,yes,no,yes,yes,no,no,yes,no,no,yes,yes,no,yes,no,yes,yes,no,no,no,yes,yes,yes,no,no,no,yes,yes,no,no,no,no,no,yes,yes,no,yes,yes,yes,no,no,no,yes,no,yes,no,yes,no,yes,yes,yes,8800000.0,West
villa,Grand Bay,none,3,3.0,Private Pool,Yes,3.0,2016.0,no,3.0,no,278.7,675.4,no,no,yes,yes,no,yes,no,no,no,no,no,no,yes,yes,no,yes,no,no,yes,no,no,no,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,yes,yes,no,no,no,yes,yes,yes,yes,yes,11500000.0,North
villa,Mont Mascal,none,4,4.0,Private Pool,no,5.0,2017.0,no,0.0,no,320.0,1055.0,no,no,yes,yes,no,no,no,no,no,yes,no,yes,yes,yes,no,yes,no,no,yes,no,no,no,no,yes,yes,no,no,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,19800000.0,North
villa,L'Aventure,none,2,1.0,no,no,1.0,2016.0,no,0.0,no,278.7,295.5,no,no,no,no,no,no,no,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2500000.0,East
villa,Pointe aux Canonniers,none,4,3.0,Private Pool,Yes,0.0,2000.0,yes,0.0,no,278.7,951.0,no,no,yes,no,no,yes,no,no,yes,no,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,20000000.0,North
villa,Calodyne,none,3,2.0,Private Pool,no,0.0,2016.0,no,0.0,no,194.0,675.0,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,13500000.0,North
villa,Vacoas,none,4,4.0,Private Pool,Yes,5.0,2016.0,yes,5.0,no,660.0,2014.0,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes,yes,no,no,yes,no,no,yes,no,no,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,no,yes,yes,no,yes,no,no,yes,yes,no,no,no,no,yes,no,yes,no,yes,yes,yes,30000000.0,Center
villa,Tombeau Bay,none,6,4.0,no,Yes,4.0,2016.0,yes,0.0,no,649.9,608.0,no,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,yes,yes,9500000.0,North
villa,Mon Choisy,none,4,2.0,Private Pool,Yes,2.0,2020.0,no,0.0,no,200.0,330.0,no,no,yes,yes,no,yes,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,no,yes,yes,yes,no,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,no,7750000.0,North
villa,Tamarin,none,4,4.0,Private Pool,no,1.0,2007.0,yes,4.0,no,430.0,810.0,no,no,yes,no,no,no,yes,yes,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,yes,yes,yes,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,yes,no,yes,no,yes,yes,yes,11000000.0,West
villa,Black River,IRS,5,6.0,Private Pool,no,0.0,2016.0,yes,0.0,Yes,545.0,1200.0,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,168237000.0,West
villa,St Pierre,none,3,2.0,no,no,0.0,2016.0,no,0.0,no,150.0,7175.5,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,15000000.0,Center
villa,Flic en Flac,none,4,4.0,Private Pool,no,0.0,2020.0,no,0.0,no,290.0,661.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,18000000.0,West
villa,Black River,PDS,3,3.0,Private Pool,Yes,4.0,2021.0,no,0.0,no,204.0,675.4,yes,no,no,no,no,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,yes,21000000.0,West
villa,St Antoine,none,3,2.0,Private Pool,no,0.0,2016.0,no,0.0,no,223.0,505.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,11000000.0,North
villa,Highlands,none,4,2.0,no,no,0.0,2016.0,no,0.0,no,280.0,380.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,11000000.0,Center
villa,Black River,IRS,5,5.0,Private Pool,no,0.0,2019.0,no,0.0,Yes,600.0,1150.0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,208495000.0,West
villa,Tamarin,IRS,4,4.0,Private Pool,no,0.0,2016.0,yes,0.0,no,529.0,3180.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,97865000.0,West
villa,Haute Rive,IRS,5,5.0,Private Pool,no,0.0,2016.0,no,0.0,no,358.0,1932.0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,100389780.0,North
villa,Grand Bay,PDS,4,3.0,Private Pool,Yes,0.0,2018.0,yes,0.0,no,280.0,750.0,no,no,yes,no,no,no,no,no,no,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,yes,no,yes,no,yes,yes,no,no,no,39673800.0,North
villa,Poste Lafayette,none,6,5.0,Private Pool,no,0.0,2016.0,no,0.0,Yes,600.0,2595.0,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,no,no,no,yes,51000000.0,East
villa,Beau Bassin,none,4,3.0,no,Yes,4.0,2019.0,no,0.0,no,300.0,486.0,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,16000000.0,Center
villa,Grand Bay,RES,3,3.0,Private Pool,Yes,0.0,2015.0,no,0.0,no,180.0,380.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,22000000.0,North
villa,Trou aux Biches,none,3,3.0,Private Pool,Yes,3.0,2021.0,no,0.0,no,195.0,252.0,no,no,yes,no,no,no,no,no,no,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,7500000.0,North
